OC_omid,issn,EP_id,Publications_in_venue,Open Access
6802156992,"['2014-1319', '2013-2298']",505014,22,True
6802157045,['2013-3294'],475401,4,True
6802227965,"['2589-4641', '2589-465X']",504665,11,Unknown
6802247430,['2258-014X'],488752,8,Unknown
6802247447,['2258-7942'],501862,28,True
6802247491,['2259-1001'],501862,146,True
6802247532,['0211-9536'],341154,154,Unknown
6802251752,"['2183-5462', '1645-5681']",490390,45,True
6802296539,"['2214-3157', '2214-3165']",485250,124,Unknown
6802310247,['2631-3952'],503990,145,True
6802313104,['2462-2737'],493846,30,True
6802313115,['2462-3733'],491327,17,True
6802313140,"['2462-5892', '2462-5884']",504891,10,True
6802313172,['2462-7291'],494834,4,True
6802328391,"['2299-6184', '0013-3205']",476016,17,True
6802328394,"['1820-7375', '0013-3264']",500518,366,True
6802334003,"['2699-5506', '1619-5515']",476610,21,Unknown
6802336724,['2529-9638'],490536,49,True
6802354582,"['2324-7797', '2324-7800']",483615,127,Unknown
6802367932,"['2299-8837', '2299-5749']",480215,10,Unknown
6802368396,"['0555-0025', '2299-6362']",484155,68,True
6802368426,"['2300-195X', '0023-5172']",481602,414,Unknown
6802371045,['2566-7742'],493204,29,Unknown
6802383594,['1314-7986'],493991,102,Unknown
6802399244,['2197-6775'],487811,246,True
6802414904,"['2306-5532', '2312-1904']",487247,4,True
6802470168,['2297-7775'],493563,721,True
6802531179,['2256-0173'],505230,134,True
6802531232,['2256-0548'],497323,216,True
6802549066,"['2353-8694', '2719-4361']",503503,25,True
6802549078,"['2353-8724', '2084-2902']",486108,37,Unknown
6802549087,"['1898-5203', '2353-8813']",485027,23,Unknown
6802549106,"['2353-883X', '2353-8821']",484523,322,True
6802549154,"['2353-8929', '2449-9757']",497954,36,Unknown
6802549186,"['2300-4681', '2353-8953']",485527,32,Unknown
6802557856,['2558-8532'],490140,46,Unknown
68025601,['0003-3472'],342177,14677,Unknown
6802569574,"['1748-5002', '1748-4995']",469917,282,Unknown
6802585614,['2514-1708'],504671,31,True
6802591172,['1699-311X'],483898,70,True
6802591305,['2285-7605'],505044,34,True
6802622942,"['1989-4007', '1889-1861']",476546,98,True
6802622975,['1889-433X'],497029,14,True
6802623035,['1889-836X'],493192,73,True
68027264,"['1469-9486', '0309-877X']",442970,1746,Unknown
68027344,"['1467-9442', '0347-0520']",343272,1784,Unknown
6802760896,"['2352-1333', '2352-1341']",486570,52,True
6802765715,"['1993-7989', '1993-7997']",494207,323,True
6802778990,"['1244-5460', '1958-9514']",440602,434,Unknown
6802779147,"['1254-4590', '2261-4265']",480801,677,Unknown
6802788673,"['2108-6443', '0399-0826']",437716,730,Unknown
6802804945,['1503-8599'],342861,122,True
6802833725,"['2212-9758', '2212-974X']",485551,97,Unknown
6803022635,['2386-5458'],486815,23,True
6803028,"['2044-8260', '0144-6657']",438641,1773,Unknown
6803038799,"['1471-5767', '1755-2028']",484496,169,Unknown
6803049,"['0144-686X', '1469-1779']",432451,2582,Unknown
6803051762,"['2065-0817', '2065-1198']",495196,301,True
6803051804,"['2601-5676', '2066-6276']",500437,17,True
6803094364,"['1745-8706', '0078-172X']",445273,590,Unknown
6803094499,"['2507-0444', '0078-2122']",451315,290,Unknown
6803132853,"['1392-1487', '1392-0561']",471774,199,True
6803132855,"['1392-0588', '2335-8769', '1822-4555']",477533,39,Unknown
68031468,"['1461-7161', '0959-3535']",340467,1510,Unknown
68031496,"['1356-3890', '1461-7153']",440526,792,Unknown
68031588,"['1403-6096', '1651-2278']",413517,610,Unknown
6803180890,"['0172-8865', '1569-9730']",440256,695,Unknown
6803291183,"['1569-982X', '1384-6647']",442143,348,Unknown
6803291246,"['1569-9811', '1384-6655']",441810,575,Unknown
680331732,"['1744-2230', '1744-2222']",468624,316,Unknown
68033440,"['0324-4652', '1588-2810']",445085,1073,Unknown
68033488,['1045-2354'],439578,1466,Unknown
68033492,"['1467-8551', '1045-3172']",438652,1464,Unknown
6803491213,"['1469-834X', '1359-8139']",441141,424,Unknown
6803498661,['0201-419X'],499388,17,Unknown
6803523476,"['1022-6877', '1421-9891']",339924,927,Unknown
68037547,"['2051-6967', '0790-9667']",442172,1770,Unknown
6803871825,['2544-2031'],498363,11,Unknown
68039006,"['1932-9156', '2194-5861']",475468,89,Unknown
6803936814,"['1335-1257', '2585-8793']",484066,3,Unknown
6803936902,['1336-2232'],496375,2,Unknown
68040378,"['1743-7881', '0026-3206']",444835,1706,Unknown
68040837,"['2082-7806', '2543-408X']",499202,28,Unknown
680420051,"['2194-8305', '2194-8313']",485369,103,Unknown
680420108,"['2194-8739', '2194-8747']",485080,140,Unknown
6804201747,['1438-5627'],440765,1,True
68042224,"['0066-5924', '2719-6542']",481745,20,True
68042225,"['2353-3781', '2719-6577', '2545-160X']",485002,38,True
68042238,"['2334-8496', '2334-847X']",486076,215,True
6804226425,['2282-2593'],446655,59,Unknown
68042406,"['1613-1134', '0022-8877']",341722,1097,Unknown
68042539,"['2313-1675', '2312-1947']",488401,9,Unknown
68042540,"['2708-583X', '2708-5848']",505221,57,Unknown
68045699,"['2695-7728', '0213-988X']",500241,3,True
68045735,['2082-1212'],484736,169,Unknown
68046227,"['2677-0431', '2498-6984']",499909,37,True
68046228,"['1810-3057', '1727-9232']",468479,2730,Unknown
68046275,"['2410-0919', '2410-7476']",486410,92,Unknown
68046329,"['1988-2904', '1138-7416']",475653,1448,Unknown
68047615,['0165-1765'],341230,12524,Unknown
68048984,"['1613-4079', '0921-4771']",446032,342,Unknown
68049642,"['1728-2667', '2079-908X']",497214,626,True
68054504,['0929-1199'],442705,2146,Unknown
680549057,"['1568-4555', '1573-1863']",444296,561,Unknown
680549158,"['2212-3857', '1568-4849', '1568-5314']",427696,789,Unknown
68056174,"['0935-6185', '1432-2080']",446217,1404,Unknown
68057242,"['0424-2084', '2059-0644']",482328,1220,Unknown
68059658,"['1663-4837', '1422-0857']",475040,322,Unknown
680601208,"['0195-9085', '1871-2207']",441238,166,Unknown
680629418,"['2668-7194', '2668-9987']",498862,71,Unknown
68067345,"['1477-2280', '0703-6337']",442889,1150,Unknown
6806762,"['1743-890X', '1351-0347']",439803,1491,Unknown
680693107,"['2719-8979', '0023-3196']",486957,7,True
680773438,"['2042-1362', '0952-4142']",470589,123,Unknown
680788467,"['1338-1350', '1335-5570']",488456,11,Unknown
680788483,"['1338-1563', '1338-2144']",477766,148,Unknown
68081308,"['0166-0470', '2589-3343']",481916,1,True
6808240,"['1572-8420', '0165-0106']",440323,2771,Unknown
680839904,"['1460-3586', '1359-1835']",443265,562,Unknown
6808577,['0165-0327'],343476,17787,Unknown
680862354,"['2619-9963', '2619-9955']",503349,18,True
680924001,"['1386-1204', '1875-368X']",480558,345,Unknown
680950482,"['2313-688X', '1607-3274']",485497,163,True
69010177,"['1094-2025', '1096-6099']",446476,1133,Unknown
690104073,"['1479-5914', '1479-5922']",441761,281,Unknown
6901081368,"['2211-9000', '1660-7112']",486502,443,Unknown
6901093096,"['0353-5738', '2334-8577']",479859,249,True
6901103629,['2212-571X'],480386,639,Unknown
6901109235,"['2196-7024', '0343-4109']",483986,694,Unknown
6901139866,"['2051-2996', '0142-257X']",445912,182,Unknown
6901154283,"['1759-7595', '0147-037X']",478839,284,Unknown
6901179723,"['2227-1376', '2308-3743']",496987,78,True
6901179735,"['2411-0361', '2308-3778']",487856,6,Unknown
6901250056,"['1898-0457', '2449-8270']",485232,18,True
6901250065,['1898-1143'],488103,43,Unknown
6901250128,"['2658-1116', '1898-3529']",486482,41,Unknown
6901250146,"['1898-4215', '2544-3143']",496940,21,Unknown
6901250152,"['1898-4436', '1895-6106']",485086,181,Unknown
6901250214,"['2658-0780', '1898-5084']",485836,146,Unknown
6901277800,"['2451-1951', '1505-6872']",484096,92,True
6901277859,"['2451-2125', '2450-5455']",490742,14,True
6901277869,"['2083-2222', '2451-2168']",485544,46,True
6901277888,"['2451-2230', '1734-1582']",480079,99,Unknown
6901277925,"['2084-0497', '2451-2249']",490085,36,True
6901277945,"['0209-3472', '2451-2273']",483962,21,Unknown
6901281287,"['1612-5681', '1613-4877']",474788,237,Unknown
6901288201,"['1740-5610', '1740-5629']",449304,872,Unknown
6901299357,"['1479-0718', '1747-7530']",468460,625,Unknown
6901316915,"['1841-0456', '2247-8671']",486273,50,Unknown
6901318344,"['2034-6492', '0226-0174']",484450,118,Unknown
6901324239,['0278-4254'],442331,997,Unknown
6901352472,"['2222-386X', '2076-9741']",486389,43,Unknown
69013561,"['0306-9885', '1469-3534']",438648,1892,Unknown
69013587,"['1469-3569', '1369-5258']",438755,480,Unknown
69013589,"['1469-3704', '0958-5176']",439738,944,Unknown
6901382817,"['1754-9221', '1754-923X']",481030,111,Unknown
6901412926,"['2559-639X', '0034-8678']",491281,16,True
6901416173,"['0167-3831', '1876-0759']",486487,101,Unknown
6901431345,"['2353-5571', '2353-4184']",484745,284,True
6901431391,"['2353-561X', '2353-4192']",484746,256,True
6901431446,['2353-4699'],492728,2,Unknown
6901431451,"['2353-4834', '1427-9681']",496772,13,True
6901431457,"['2353-4842', '1427-969X']",496635,4,Unknown
6901431471,"['1899-2226', '2353-4869']",485336,72,True
6901431501,['2353-5164'],488037,40,Unknown
6901431524,"['2353-5466', '2300-8164']",485216,5,Unknown
6901431529,"['2391-6478', '2353-5601']",496655,151,True
6901431561,"['2353-5636', '2300-7648']",485016,92,True
6901431586,"['2451-2958', '2353-5644']",496707,55,Unknown
6901431589,"['1734-1663', '2353-5733']",484833,41,True
6901435502,"['2083-6090', '0079-4740']",451201,157,Unknown
6901445797,"['2198-9745', '2198-9753']",494120,189,Unknown
6901454602,['0791-9417'],439118,45,Unknown
69014774,"['2044-8295', '0007-1269']",438662,3037,Unknown
6901482755,"['2194-5675', '1934-2640']",485076,203,Unknown
69014897,"['1469-2139', '0008-1973']",438800,1685,Unknown
6901497826,"['2217-8821', '2560-4805']",504318,116,True
6901497931,"['2217-9739', '2560-3353']",491224,155,True
6901497934,"['2406-0364', '2217-995X']",493309,59,True
6901510526,"['0291-3798', '2117-590X']",451434,312,True
6901571043,"['2498-6275', '2786-0736']",503473,30,True
6901571103,"['2786-4510', '2618-0529']",501913,71,Unknown
6901593847,"['0024-1415', '2295-8991']",481609,125,Unknown
6901593964,['0024-1482'],449303,13,Unknown
6901602758,['1135-7789'],451184,103,Unknown
6901602806,['1135-9250'],472583,210,True
6901606433,"['0759-6340', '2107-0946']",482452,973,Unknown
6901609767,"['1588-2608', '0001-5830']",481504,70,Unknown
6901642707,['2683-1007'],503890,16,Unknown
690167751,"['1573-3823', '1383-7427']",481424,409,Unknown
6901694281,"['2050-4918', '0332-4893']",482182,238,Unknown
6901694378,"['0332-5024', '1504-2960']",343246,128,True
6901717073,"['2197-8638', '2197-8646']",484569,114,True
6901717891,"['1800-7473', '1800-6450']",487984,135,True
6901718293,['1799-3121'],477588,75,True
6901718356,['1799-649X'],477795,311,True
6901718414,['1799-8204'],497440,1,Unknown
6901718416,"['0355-3930', '1799-8972']",340211,41,True
6901718547,"['1801-0865', '1804-8358']",483432,210,True
6901723129,"['0094-3037', '1876-3308']",475518,245,Unknown
6901728654,"['2707-1839', '2707-1820']",498500,6,True
6901741068,"['1569-2124', '1569-2116']",470991,117,Unknown
6901741119,"['1569-9862', '1569-2159']",443186,772,Unknown
6901756148,"['2708-5317', '2708-5325']",503009,2,True
6901777921,"['2695-7965', '0210-086X']",497102,5,True
6901787239,['2666-5050'],503174,15,True
6901798926,"['2538-8762', '1822-8682']",498653,63,True
6901801589,"['2396-9202', '0578-6967']",482409,686,Unknown
6901816521,"['1740-8776', '1740-8784']",444530,678,Unknown
6901833131,"['1562-918X', '2666-9323']",483253,113,Unknown
6901849839,"['1503-111X', '0800-3831']",340751,332,Unknown
6901861920,"['2009-0048', '0035-8991']",481676,142,Unknown
6901861965,"['2009-0056', '0332-0758']",440322,64,Unknown
6901867184,['2360-5189'],498736,5,True
6901867186,"['2559-7671', '2360-6754']",491481,18,Unknown
6901889715,"['2631-3561', '2356-9980']",503851,121,True
6901889901,"['2309-9127', '2313-8769']",494812,45,True
6901893970,"['2153-9596', '2153-960X']",478922,294,Unknown
6901912281,"['2601-7261', '2601-7415']",497248,1,True
6901912283,['2601-7776'],493232,14,Unknown
6901919877,['2695-5016'],499497,40,True
6901919945,"['1885-589X', '2695-575X']",488046,15,True
6901940681,"['2214-367X', '2214-3688']",483578,535,Unknown
6901941890,['2706-4735'],500585,8,Unknown
6901941893,"['2664-9969', '2706-5448']",494978,61,True
6901966592,"['2156-7077', '2156-7069']",479815,593,True
6901967940,['2535-5279'],494103,12,True
6901968063,['2535-7697'],497269,9,True
6901978703,['2530-3910'],496881,84,True
6901978734,['2530-9986'],498654,72,True
6902020867,"['2365-3140', '2364-2807']",499547,98,True
6902053510,"['1521-5385', '1940-5065']",478838,161,Unknown
6902061989,"['1682-0983', '1680-4333']",474425,1007,Unknown
6902063116,"['2658-1817', '1506-2635']",500229,3,True
6902063135,"['1731-8297', '2658-1922']",484876,33,True
6902097322,"['2304-974X', '2313-5891']",483653,160,True
6902144590,['1821-2506'],486402,266,True
69021533,"['0304-4130', '1475-6765']",342589,2431,Unknown
6902187064,"['0921-5077', '1875-7235']",474474,187,Unknown
6902194152,['2353-9291'],490994,1,Unknown
6902194161,"['2353-9445', '0208-6336']",497024,3,Unknown
6902194164,"['2082-5897', '2353-950X']",485865,8,True
6902194202,"['0208-5011', '2353-9577']",501777,2,True
6902194204,['2353-9593'],502026,36,Unknown
6902194216,"['2353-9623', '1731-8025']",487277,22,True
6902202985,['2559-6624'],493499,10,True
6902203037,['2559-7612'],499133,2,Unknown
6902209685,"['1989-578X', '1889-2566']",484855,39,True
6902215298,"['1755-1749', '1748-538X']",484904,161,Unknown
6902230744,['2244-9140'],479099,24,Unknown
6902232087,"['1972-5493', '1120-0650']",471772,55,Unknown
6902232191,"['1120-3404', '2035-357X']",482805,162,Unknown
6902237092,"['1891-5949', '1891-5914']",476587,200,True
6902237758,"['1891-5760', '1891-5752']",476605,10,Unknown
690224144,"['1755-7550', '1364-5145']",451675,390,Unknown
6902246144,"['1294-6303', '2105-2174']",476861,640,Unknown
6902271920,['1339-9640'],505325,5,True
6902276398,['2229-0443'],487821,243,True
69023124,"['0335-5985', '0003-9659', '1777-5825']",477956,1404,Unknown
6902407090,['2424-3299'],503530,12,True
6902407099,"['2424-3590', '2029-7033']",487051,75,True
6902411648,"['1746-0662', '1746-0654']",450972,378,Unknown
6902421900,"['2196-2146', '2196-2138']",489477,169,Unknown
690244212,['2444-9091'],491241,84,True
690244234,"['1576-2661', '2444-9121']",488564,117,True
690244306,['2444-9709'],497942,103,True
690244339,"['2445-0057', '1885-2718']",490424,36,True
690244401,['2445-0669'],496391,51,True
690244421,['2445-0928'],482001,28,Unknown
6902444795,"['1469-9427', '1350-178X']",442783,784,Unknown
6902465927,"['2406-1255', '0550-2179']",504102,466,True
69025496,"['1469-2198', '0954-5794']",439856,2793,Unknown
69025522,"['0954-5395', '1748-8583']",436041,984,Unknown
6902641989,"['2046-4444', '2046-4436']",490888,51,Unknown
6902645283,['2300-391X'],496822,51,Unknown
6902645309,"['2720-2445', '2300-3936']",501726,45,True
6902645409,"['2720-1953', '2300-4754']",486955,30,Unknown
6902659067,"['1877-6345', '1877-6337']",484144,176,True
6902659142,"['1877-7031', '1877-8798']",485241,181,Unknown
69027326,"['0021-9630', '1469-7610']",341779,5703,Unknown
69027566,['1499-4046'],443431,3106,Unknown
69027571,"['1041-6102', '1741-203X']",442090,4177,Unknown
6902788651,['1988-5261'],501707,3,Unknown
6902803498,"['1528-8870', '2049-7636']",486060,361,Unknown
690283658,"['0011-1570', '1752-2293']",451510,224,Unknown
690286477,"['1547-3384', '1070-289X']",343035,999,Unknown
69028847,"['1469-5871', '1350-4622']",440277,1577,Unknown
69028894,"['1464-0716', '1350-6285']",448060,1422,Unknown
6902904506,"['1384-6930', '1875-7286']",451063,165,Unknown
6903085458,"['0044-3441', '1570-0739']",448294,435,Unknown
690309254,"['1503-2086', '0809-1668']",339883,109,True
6903158616,['0773-7912'],482478,69,Unknown
6903158673,['0774-2827'],484466,29,Unknown
6903158775,"['2593-3019', '0774-2908']",441283,5,True
6903158815,['0774-532X'],482484,15,Unknown
6903158844,['0774-5524'],470437,25,Unknown
6903158944,"['0776-0116', '2295-2667']",482489,124,Unknown
69033078,"['1469-8722', '0950-0170']",341902,2126,Unknown
69034436,"['1741-2943', '1475-2409']",443685,394,Unknown
69034505,"['1741-2994', '1470-4129']",444088,532,Unknown
6903463474,"['0304-4319', '2659-8981']",437880,3,Unknown
690346857,"['0925-8531', '1572-9583']",423242,625,Unknown
690347009,"['0925-854X', '1572-865X']",436391,308,Unknown
6903482437,['2184-0466'],504649,3,Unknown
6903482448,['2184-5263'],482579,1,True
6903489917,"['2657-8352', '2657-4861']",500247,2,True
69039192,"['0014-5246', '1745-5308']",440593,1227,Unknown
69041060,"['1432-0479', '0938-2259']",440062,2596,Unknown
690428775,"['0141-982X', '1467-9639']",447389,951,Unknown
69043951,"['0026-4423', '1460-2113']",444849,4226,Unknown
69044143,"['0026-4695', '1573-1871']",444862,1217,Unknown
69045042,"['0988-1824', '1968-3936']",482702,739,Unknown
69045368,"['0023-1940', '2051-6177']",483933,1207,Unknown
69045447,"['1752-1807', '1350-293X']",468711,1038,Unknown
69045573,"['0898-5626', '1464-5114']",343416,1023,Unknown
69045580,"['2450-2782', '0208-6069']",493759,129,True
690459593,['2274-2042'],493757,113,True
690459609,['2275-0827'],488349,2,True
690470457,"['2210-5697', '2210-5700']",485937,129,Unknown
690470503,"['2210-5832', '2210-5824']",478032,90,Unknown
690470621,"['2210-6278', '2210-6286']",486515,38,Unknown
69048125,"['1743-0178', '0035-9149']",445281,1134,Unknown
69048261,['0035-0818'],446574,1107,Unknown
69048293,"['1760-7426', '0035-1121']",476225,1853,True
69050147,"['2708-5236', '2707-9325']",505316,5,Unknown
69051191,"['1816-3831', '1560-7755', '1607-5889', '0020-8604']",475129,1635,Unknown
6905186,"['0268-540X', '1467-8322']",437862,1558,Unknown
6905206,"['0268-7038', '1464-5041']",437889,2687,Unknown
